model_family,seed,case_id,sample_id,component,group_name,full_group_id,n_atoms,A_g_signed,A_g_abs,A_tilde_g,P_g_atom,P_g_graph
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.0061378199607133865,0.03548503294587135,0.0059141721576452255,0.09131500752343308,0.09108273704640027
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0005128767224960029,0.005342675372958183,0.005342675372958183,0.013748513144150818,0.01371354218162131
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.01801769807934761,0.01984187215566635,0.009920936077833176,0.05105985692439602,0.05092998016430252
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,Anion,Unclassified,Anion:Unclassified,4,-0.0006452174857258797,0.011971031315624714,0.0029927578289061785,0.030805517816962006,0.030727160354014283
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,Refri,CF3,Refri:CF3,4,-0.03938259929418564,0.10533687472343445,0.026334218680858612,0.27106745321436954,0.27037796121985797
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,Refri,CH2F,Refri:CH2F,2,0.04639124497771263,0.1322687417268753,0.06613437086343765,0.3403722680581567,0.3395064911041295
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.027144715189933777,0.07738108932971954,0.015476217865943909,0.05037616649972128,0.050274543116708245
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-8.92754178494215e-05,0.030807366594672203,0.010269122198224068,0.02005602457182135,0.020015565735661354
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,Anion,CF3,Anion:CF3,8,0.06697172671556473,0.12324006855487823,0.01540500856935978,0.08023100045159459,0.08006915118328126
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.01850985176861286,0.10458408296108246,0.017430680493513744,0.06808569409017969,0.06794834543804927
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0008728108950890601,0.01653856411576271,0.01653856411576271,0.010766835499199833,0.010745115659763868
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.053085289895534515,0.05853194370865822,0.02926597185432911,0.03810511027126641,0.03802824117850064
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,Anion,Unclassified,Anion:Unclassified,4,-0.00252446043305099,0.0345064178109169,0.008626604452729225,0.02246415841401283,0.022418841671330843
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,Refri,CHF2,Refri:CHF2,6,0.1144983097910881,1.0904759168624878,0.18174598614374796,0.7099150041391644,0.7084828990508836
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.011158781126141548,0.03540607541799545,0.00708121508359909,0.059070747222628006,0.05891440263416095
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0005626808851957321,0.013606896623969078,0.004535632207989693,0.02270145847767089,0.022641373742837305
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,Anion,CF3,Anion:CF3,8,0.03366584703326225,0.06206851825118065,0.007758564781397581,0.10355380280964627,0.10327972338039078
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.009327378123998642,0.052979759871959686,0.008829959978659948,0.0883903105996729,0.08815636490937888
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0006587067036889493,0.00805788766592741,0.00805788766592741,0.013443609319670776,0.013408027654203191
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.02638627216219902,0.02909068390727043,0.014545341953635216,0.048534281626320765,0.04840582426554263
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,Anion,Unclassified,Anion:Unclassified,4,-0.0014613345265388489,0.017730945721268654,0.0044327364303171635,0.029581934748601307,0.029503639219396326
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,Refri,CF3,Refri:CF3,4,-0.06184348836541176,0.1671280711889267,0.041782017797231674,0.2788329384280965,0.27809494165203913
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,Refri,CH2F,Refri:CH2F,2,0.07588447630405426,0.21331536769866943,0.10665768384933472,0.35589084684674294,0.35494889824095094
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.030138561502099037,0.09055957943201065,0.01811191588640213,0.04618575891174905,0.046097887447655285
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.00120486319065094,0.03707090765237808,0.01235696921745936,0.018906315756003208,0.018870345238570042
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,Anion,CF3,Anion:CF3,8,0.08145163208246231,0.14945518970489502,0.018681898713111877,0.07622276299331024,0.07607774414032803
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.020854506641626358,0.12340816855430603,0.02056802809238434,0.06293867480765884,0.06281892981193325
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0010194249916821718,0.019167114049196243,0.019167114049196243,0.009775307196239716,0.009756709027117038
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.06428641080856323,0.07078425586223602,0.03539212793111801,0.036100262352203455,0.036031579213032384
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,Anion,Unclassified,Anion:Unclassified,4,-0.0026078398805111647,0.041679367423057556,0.010419841855764389,0.021256649240964834,0.021216207058470868
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,Refri,CHF2,Refri:CHF2,6,0.1420450210571289,1.428643822669983,0.23810730377833048,0.7286142402431695,0.7272280034126332
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.1003,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.012960066087543964,0.04333660379052162,0.008667320758104325,0.04596018223699723,0.04584154987872969
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.1003,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-1.001870259642601e-06,0.016942229121923447,0.0056474097073078156,0.01796790403116152,0.0179215253023447
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.1003,Anion,CF3,Anion:CF3,8,0.05431194230914116,0.09328173846006393,0.011660217307507992,0.09892897283164902,0.09867361750499942
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.1003,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.012090737000107765,0.07675692439079285,0.012792820731798807,0.0814037539721521,0.08119363471597185
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.1003,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0013499694177880883,0.011875459924340248,0.011875459924340248,0.01259439491172609,0.012561886277151355
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.1003,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.040088433772325516,0.04403142258524895,0.022015711292624474,0.04669706504815889,0.04657653064900726
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.1003,Anion,Unclassified,Anion:Unclassified,4,-2.4684006348252296e-05,0.02647721767425537,0.006619304418563843,0.028080136489688996,0.02800765608055858
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.1003,Refri,CF3,Refri:CF3,4,-0.09407779574394226,0.29383835196495056,0.07345958799123764,0.311627193256934,0.31082282158047436
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.1003,Refri,CH2F,Refri:CH2F,2,0.1064080148935318,0.3363763689994812,0.1681881844997406,0.35674044265593563,0.3558196247230683
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.15,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.02791363000869751,0.08729790896177292,0.017459581792354583,0.04179072708457169,0.04171159892087306
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.15,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0023569888435304165,0.03667056933045387,0.012223523110151291,0.017554713201617785,0.01752147443510652
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.15,Anion,CF3,Anion:CF3,8,0.08357082307338715,0.15050412714481354,0.018813015893101692,0.07204842564287287,0.07191200639352693
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.15,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.01997356489300728,0.12266239523887634,0.020443732539812725,0.058720200104820944,0.058609017028323905
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.15,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0009588759858161211,0.01942497491836548,0.01942497491836548,0.009299006529395061,0.00928139943417981
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.15,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.06462140381336212,0.07118505239486694,0.03559252619743347,0.03407727782388804,0.03401275460052809
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.15,Anion,Unclassified,Anion:Unclassified,4,-0.001488309702835977,0.04196907579898834,0.010492268949747086,0.020091182177974638,0.02005314076392935
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.15,Refri,CHF2,Refri:CHF2,6,0.15776558220386505,1.5592161417007446,0.2598693569501241,0.7464185227186608,0.7450052252918453
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.013412266969680786,0.04575477913022041,0.009150955826044083,0.0330873461402124,0.03300219111985152
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.001091444049961865,0.018476784229278564,0.0061589280764261884,0.01336139671032464,0.013327009243765793
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,Anion,CF3,Anion:CF3,8,0.07411877065896988,0.12631051242351532,0.015788814052939415,0.09134083313592246,0.0911057544302291
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.015614080242812634,0.10212227702140808,0.017020379503568012,0.07384922827006359,0.07365916671268379
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.001760103041306138,0.015972640365362167,0.015972640365362167,0.011550537246344278,0.011520810285764741
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.05446421727538109,0.059787899255752563,0.029893949627876282,0.043235328752021955,0.043124056446150506
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,Anion,Unclassified,Anion:Unclassified,4,0.00031160772778093815,0.03574063628911972,0.00893515907227993,0.025845667417690014,0.025779149893864817
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,Refri,CF3,Refri:CF3,4,-0.1526762694120407,0.4681839942932129,0.11704599857330322,0.3385649798985739,0.33769363447139544
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,Refri,CH2F,Refri:CH2F,2,0.15413005650043488,0.5104987025260925,0.25524935126304626,0.36916465548959104,0.3682145574182159
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.005711263976991177,0.013045629486441612,0.0026091258972883225,0.1096662321241301,0.10962568846133146
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,0.010695025324821472,0.02249249815940857,0.004498499631881714,0.18907999240396095,0.18901008943286848
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,Anion,BF4_Core,Anion:BF4_Core,5,-0.0038478057831525803,0.024707332253456116,0.004941466450691223,0.2076986807644341,0.2076218944546145
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,Refri,CH2F,Refri:CH2F,3,-0.010469870641827583,0.058712124824523926,0.01957070827484131,0.4935551416816608,0.493372674090231
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.006139211356639862,0.013933110982179642,0.002786622196435928,0.11425089307839198,0.11420665956140573
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,0.010720393620431423,0.022855335846543312,0.004571067169308662,0.18741274187896168,0.1873401829301607
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,Anion,PF6_Core,Anion:PF6_Core,7,-0.003573222551494837,0.020442437380552292,0.002920348197221756,0.16762708130398,0.16756218259598366
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,Refri,CH2F,Refri:CH2F,3,-0.011381633579730988,0.0647209957242012,0.021573665241400402,0.5307092990122741,0.5305038289440751
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.012103189714252949,0.025427110493183136,0.0050854220986366275,0.11160513634211236,0.11156565359008012
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,0.02502043917775154,0.05000830441713333,0.010001660883426666,0.21949736027647768,0.21941970829618745
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,Anion,BF4_Core,Anion:BF4_Core,5,-0.006578113883733749,0.051237478852272034,0.010247495770454407,0.22489247508744575,0.2248129144675781
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,Refri,CH2F,Refri:CH2F,3,-0.030041690915822983,0.10115810483694077,0.033719368278980255,0.4440049955917402,0.44384791913704835
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.014680285938084126,0.030793849378824234,0.006158769875764847,0.12205398774180128,0.12200632918694437
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,0.02936699613928795,0.05902446061372757,0.011804892122745514,0.23394836753239343,0.23385701745597223
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,Anion,PF6_Core,Anion:PF6_Core,7,-0.0032266611233353615,0.043027620762586594,0.006146802966083799,0.17054355993333556,0.1704769676018849
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,Refri,CH2F,Refri:CH2F,3,-0.033410701900720596,0.11945102363824844,0.039817007879416146,0.47345408479246975,0.47326921465516586
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.021343879401683807,0.04009363055229187,0.008018726110458374,0.08899092084490767,0.08896408354583914
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,0.06727205961942673,0.12386879324913025,0.02477375864982605,0.27493638823280536,0.2748534747175189
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,Anion,BF4_Core,Anion:BF4_Core,5,0.004468933679163456,0.11188533157110214,0.02237706631422043,0.2483381661474666,0.24826327394979344
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,Refri,CH2F,Refri:CH2F,3,-0.10321520268917084,0.1746884286403656,0.0582294762134552,0.3877345082376792,0.38761757780412515
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.02456970140337944,0.04591953009366989,0.009183906018733978,0.0993009348495164,0.09926857419565817
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,0.07428336143493652,0.13711458444595337,0.027422916889190675,0.2965101426171404,0.2964135145027603
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,Anion,PF6_Core,Anion:PF6_Core,7,0.017739780247211456,0.0799034833908081,0.011414783341544015,0.17279119760709047,0.1727348876021143
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,Refri,CH2F,Refri:CH2F,3,-0.11658243834972382,0.19949036836624146,0.06649678945541382,0.43139770881438017,0.4312571229080004
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.3995,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.02579803392291069,0.04651635140180588,0.009303270280361176,0.0771455118112727,0.07712200135020705
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.3995,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,0.08773345500230789,0.159030944108963,0.031806188821792605,0.26374647209840196,0.26366609410857617
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.3995,Anion,BF4_Core,Anion:BF4_Core,5,0.011746086180210114,0.1519114226102829,0.03038228452205658,0.251939029912691,0.25186225029694137
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.3995,Refri,CH2F,Refri:CH2F,3,-0.1491132378578186,0.2455102801322937,0.0818367600440979,0.4071689985341248,0.4070449118482967
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.02937806397676468,0.053762730211019516,0.010752546042203904,0.08658939740144143,0.08656156550354813
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,0.099029041826725,0.17982308566570282,0.035964617133140565,0.28962019907741804,0.2895271082366169
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,Anion,PF6_Core,Anion:PF6_Core,7,0.029057666659355164,0.1076524406671524,0.015378920095307487,0.17338330716419895,0.17332757763326082
V7-B,45,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,Refri,CH2F,Refri:CH2F,3,-0.16944631934165955,0.27965450286865234,0.09321816762288411,0.45040709035704835,0.4502623187738588
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.016118675470352173,0.04971510171890259,0.009943020343780518,0.04852592103027863,0.04838341480147813
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0010775735136121511,0.0199769027531147,0.006658967584371567,0.019499057065362837,0.019441794121588588
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Anion,CF3,Anion:CF3,8,0.11950089782476425,0.178583025932312,0.022322878241539,0.17431133627641032,0.1737994356129602
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.005141125991940498,0.160455122590065,0.0267425204316775,0.15661705072502555,0.15615711292702364
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.006997943390160799,0.035175733268260956,0.035175733268260956,0.03433433294392251,0.03423350319762741
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Refri,CF3,Refri:CF3,8,-0.07674364000558853,0.36923062801361084,0.046153828501701355,0.360398665143155,0.3593402812208336
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.06951819360256195,0.21136951446533203,0.10568475723266602,0.20631357500075634,0.20570769325962746
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.01421641930937767,0.04484961926937103,0.008969923853874207,0.04156146752485231,0.04143829145150527
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.00166607485152781,0.018500622361898422,0.006166874120632808,0.017144248446468047,0.017093437892128038
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Anion,CF3,Anion:CF3,8,0.12319580465555191,0.18199628591537476,0.022749535739421844,0.16865322047184597,0.1681533814937677
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.003619830124080181,0.16097906231880188,0.026829843719800312,0.14917687551727324,0.14873475874770992
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.007276026997715235,0.03641480952501297,0.03641480952501297,0.03374505621569647,0.033645045706754764
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Refri,CF3,Refri:CF3,8,-0.08518072962760925,0.40843406319618225,0.05105425789952278,0.3784897024792439,0.37736796934203437
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.07471029460430145,0.2279408872127533,0.11397044360637665,0.21122939137074478,0.21060336903433483
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.014264712110161781,0.04146115854382515,0.00829223170876503,0.04655653145471304,0.04641755443535967
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0006998243043199182,0.016247589141130447,0.005415863047043483,0.018244338110155144,0.018189876498617547
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Anion,CF3,Anion:CF3,8,0.104127898812294,0.15464887022972107,0.019331108778715134,0.173654457428521,0.17313607734012637
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.004207974299788475,0.14045056700706482,0.023408427834510803,0.1577112524191763,0.1572404647746752
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0062786610797047615,0.031342215836048126,0.031342215836048126,0.03519402034771886,0.03508896183295932
V7-B,45,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Refri,CF3,Refri:CF3,8,-0.06543393433094025,0.3190959095954895,0.03988698869943619,0.35831123089456446,0.3572416274401275
